cow_id,timestamp,age_months,ambient_temp_celsius,humidity_percent,health_status,temperature_celsius,heart_rate_bpm,activity_score,rumination_minutes_day,feed_intake_kg_day,water_intake_liters_day,respiration_rate_bpm
cow_003,2025-01-07 06:00:00,66,21.0,65.7,healthy,38.7,70,6,358,16.8,74.4,26
cow_003,2025-01-07 12:00:00,66,21.8,69.8,healthy,38.3,59,8,445,16.1,80.0,22
cow_003,2025-01-07 18:00:00,66,27.1,50.4,healthy,38.5,65,5,451,12.2,73.3,23
cow_003,2025-01-08 00:00:00,66,25.6,50.4,healthy,37.8,71,7,430,16.5,76.0,20
cow_003,2025-01-08 06:00:00,66,29.9,65.7,healthy,38.3,73,4,404,15.6,83.7,26
cow_003,2025-01-08 12:00:00,66,22.2,66.1,healthy,39.0,64,7,323,14.9,93.9,20
cow_003,2025-01-08 18:00:00,66,24.0,55.6,healthy,38.4,71,10,438,14.6,65.1,20
cow_003,2025-01-09 00:00:00,66,25.4,70.3,healthy,38.6,62,8,452,12.6,73.0,18
cow_003,2025-01-09 06:00:00,66,27.2,68.4,healthy,38.5,72,8,392,14.5,82.3,27
cow_003,2025-01-09 12:00:00,66,20.4,56.3,healthy,38.4,66,10,476,15.6,93.8,25
cow_003,2025-01-09 18:00:00,66,29.8,63.2,healthy,38.4,58,5,396,15.3,91.9,24
cow_003,2025-01-10 00:00:00,66,28.8,75.9,healthy,38.2,61,9,404,13.9,76.9,24
cow_003,2025-01-10 06:00:00,66,28.5,78.9,healthy,38.6,69,5,400,15.4,88.1,32
cow_003,2025-01-10 12:00:00,66,27.1,69.2,healthy,38.4,63,8,310,13.9,91.6,31
cow_003,2025-01-10 18:00:00,66,29.6,76.0,healthy,38.2,64,5,500,14.4,97.3,19
cow_003,2025-01-11 00:00:00,66,25.2,60.9,healthy,38.4,75,5,402,14.9,94.6,29
cow_003,2025-01-11 06:00:00,66,24.9,78.4,healthy,39.0,73,6,410,19.2,72.8,27
cow_003,2025-01-11 12:00:00,66,23.1,60.7,healthy,38.6,73,9,446,16.2,95.9,24
cow_003,2025-01-11 18:00:00,66,27.0,79.6,healthy,39.0,63,7,442,12.6,81.9,31
cow_003,2025-01-12 00:00:00,66,27.4,50.7,healthy,38.1,62,8,370,10.2,68.6,22
cow_003,2025-01-12 06:00:00,66,26.2,72.0,healthy,38.0,70,4,376,13.2,86.9,32
cow_003,2025-01-12 12:00:00,66,25.4,72.7,healthy,38.0,76,9,421,18.0,80.2,24
cow_003,2025-01-12 18:00:00,66,23.5,77.9,healthy,38.3,62,6,316,15.4,87.4,21
cow_003,2025-01-13 00:00:00,66,24.2,57.3,healthy,38.4,65,3,450,16.5,84.7,28
cow_003,2025-01-13 06:00:00,66,24.4,79.3,healthy,38.2,68,8,500,20.3,75.0,25
cow_003,2025-01-13 12:00:00,66,29.8,64.4,healthy,38.5,66,6,426,13.3,83.1,23
cow_003,2025-01-13 18:00:00,66,21.1,62.1,healthy,38.4,66,7,350,14.4,80.0,24
cow_003,2025-01-14 00:00:00,66,23.1,65.4,healthy,38.4,60,9,468,11.5,81.3,26
cow_003,2025-01-14 06:00:00,66,26.5,71.2,healthy,38.6,62,8,364,15.1,71.2,23
cow_003,2025-01-14 12:00:00,66,22.3,75.0,healthy,38.5,68,6,347,18.6,86.6,30
cow_003,2025-01-14 18:00:00,66,26.1,68.9,healthy,38.4,54,7,383,15.9,73.5,25
cow_003,2025-01-15 00:00:00,66,25.2,50.3,healthy,38.6,66,8,433,14.8,97.8,29
cow_003,2025-01-15 06:00:00,66,22.0,68.1,healthy,38.6,59,8,434,15.2,79.6,27
cow_003,2025-01-15 12:00:00,66,29.1,78.7,healthy,38.7,58,6,321,16.2,54.4,24
cow_003,2025-01-15 18:00:00,66,25.0,64.6,healthy,38.0,66,8,346,17.1,75.3,30
cow_003,2025-01-16 00:00:00,66,26.7,77.4,healthy,38.3,55,7,369,13.5,78.2,23
cow_003,2025-01-16 06:00:00,66,27.5,60.0,healthy,38.5,67,8,500,14.0,77.6,29
cow_003,2025-01-16 12:00:00,66,27.2,52.5,healthy,38.3,65,7,307,16.2,88.0,28
cow_003,2025-01-16 18:00:00,66,21.5,70.1,healthy,38.6,69,6,408,13.9,74.3,27
cow_003,2025-01-17 00:00:00,66,25.2,55.6,healthy,38.7,65,6,421,15.6,85.5,23
cow_003,2025-01-17 06:00:00,66,22.7,56.6,healthy,38.4,71,8,397,17.0,80.2,22
cow_003,2025-01-17 12:00:00,66,26.5,58.4,healthy,38.7,64,9,402,18.5,103.9,27
cow_003,2025-01-17 18:00:00,66,26.9,73.5,healthy,38.6,69,8,368,17.6,98.5,25
cow_003,2025-01-18 00:00:00,66,27.9,62.2,healthy,38.3,66,9,365,12.4,98.1,18
cow_003,2025-01-18 06:00:00,66,21.0,60.0,healthy,38.9,62,5,383,11.8,69.9,24
cow_003,2025-01-18 12:00:00,66,21.0,75.8,healthy,38.9,71,6,384,16.7,91.1,28
cow_003,2025-01-18 18:00:00,66,27.8,65.8,healthy,38.5,58,8,367,14.4,70.2,20
cow_003,2025-01-19 00:00:00,66,25.4,78.5,healthy,38.5,74,7,429,14.0,64.6,26
cow_003,2025-01-19 06:00:00,66,21.0,56.4,healthy,38.7,62,7,446,15.8,66.7,27
cow_003,2025-01-19 12:00:00,66,25.2,73.4,healthy,38.4,64,9,471,13.5,85.2,27
cow_003,2025-01-19 18:00:00,66,24.6,57.0,healthy,38.9,62,9,439,12.5,61.0,25
cow_003,2025-01-20 00:00:00,66,28.6,79.3,healthy,38.5,59,4,331,12.7,92.4,24
cow_003,2025-01-20 06:00:00,66,29.3,77.7,healthy,38.3,69,6,375,16.6,78.2,33
cow_003,2025-01-20 12:00:00,66,25.5,59.1,healthy,38.4,71,8,359,16.1,78.1,24
cow_003,2025-01-20 18:00:00,66,28.0,53.6,healthy,38.4,68,9,372,16.7,85.9,24
cow_003,2025-01-21 00:00:00,66,29.6,64.1,healthy,38.7,64,10,424,15.2,78.8,25
cow_003,2025-01-21 06:00:00,66,27.1,54.0,healthy,38.5,64,6,345,15.1,90.0,24
cow_003,2025-01-21 12:00:00,66,20.9,72.0,healthy,38.6,68,9,460,12.8,83.3,22
cow_003,2025-01-21 18:00:00,66,22.8,50.9,healthy,38.6,67,7,366,17.6,99.0,20
cow_003,2025-01-22 00:00:00,66,24.9,66.6,healthy,38.7,75,6,366,15.0,81.8,29
cow_003,2025-01-22 06:00:00,66,21.8,68.3,healthy,38.5,62,7,495,12.6,64.7,29
cow_003,2025-01-22 12:00:00,66,20.2,72.4,healthy,38.0,66,8,462,17.3,90.6,28
cow_003,2025-01-22 18:00:00,66,30.0,53.1,healthy,38.3,60,6,422,14.0,95.6,25
cow_003,2025-01-23 00:00:00,66,27.7,65.1,healthy,38.3,66,5,411,17.8,98.9,26
cow_003,2025-01-23 06:00:00,66,20.4,69.6,healthy,38.0,64,7,365,14.2,83.6,21
cow_003,2025-01-23 12:00:00,66,24.8,74.2,healthy,38.5,70,7,431,14.0,76.5,24
cow_003,2025-01-23 18:00:00,66,20.1,63.1,healthy,38.5,64,9,479,16.2,75.6,27
cow_003,2025-01-24 00:00:00,66,24.3,57.2,healthy,38.4,67,6,340,13.7,82.2,22
cow_003,2025-01-24 06:00:00,66,27.8,59.0,healthy,38.9,68,5,484,18.9,75.4,24
cow_003,2025-01-24 12:00:00,66,21.6,57.8,healthy,39.0,66,4,399,12.7,76.6,27
cow_003,2025-01-24 18:00:00,66,29.3,63.7,healthy,38.4,71,8,497,15.7,69.1,23
cow_003,2025-01-25 00:00:00,66,27.0,50.7,healthy,38.4,53,6,411,11.1,70.8,19
cow_003,2025-01-25 06:00:00,66,20.9,75.6,healthy,38.7,59,7,351,15.0,71.9,32
cow_003,2025-01-25 12:00:00,66,22.3,71.3,healthy,39.0,69,8,392,17.0,94.7,24
cow_003,2025-01-25 18:00:00,66,29.1,52.0,healthy,38.2,73,5,378,14.9,86.3,28
cow_003,2025-01-26 00:00:00,66,20.5,75.9,healthy,38.9,59,4,423,15.7,85.1,28
cow_003,2025-01-26 06:00:00,66,29.0,59.7,healthy,38.5,61,10,400,16.8,78.5,23
cow_003,2025-01-26 12:00:00,66,21.1,64.7,healthy,38.7,53,9,451,13.1,81.5,25
cow_003,2025-01-26 18:00:00,66,26.1,64.7,healthy,38.7,67,7,414,14.4,66.1,25
cow_003,2025-01-27 00:00:00,66,20.8,74.1,healthy,38.7,70,8,382,16.4,77.5,26
cow_003,2025-01-27 06:00:00,66,25.4,56.0,healthy,38.4,64,7,410,17.0,97.3,24
cow_003,2025-01-27 12:00:00,66,27.2,50.4,healthy,38.0,65,9,418,14.2,95.7,22
cow_003,2025-01-27 18:00:00,66,20.2,50.8,healthy,38.7,57,7,396,14.8,74.5,26
cow_003,2025-01-28 00:00:00,66,29.4,64.9,healthy,38.3,58,9,444,16.6,73.2,23
cow_003,2025-01-28 06:00:00,66,29.9,78.4,healthy,39.0,67,8,394,17.1,79.9,28
cow_003,2025-01-28 12:00:00,66,22.6,63.3,healthy,38.2,65,10,333,16.7,75.9,26
cow_003,2025-01-28 18:00:00,66,20.9,62.7,healthy,38.6,64,7,468,12.2,86.7,26
cow_003,2025-01-29 00:00:00,66,22.6,62.6,healthy,38.4,70,8,500,16.0,67.6,23
cow_003,2025-01-29 06:00:00,66,20.5,68.4,healthy,38.5,61,9,453,11.6,77.0,26
cow_003,2025-01-29 12:00:00,66,28.1,62.7,healthy,39.0,62,5,328,15.8,92.6,27
cow_003,2025-01-29 18:00:00,66,24.9,63.0,healthy,38.9,67,7,422,12.4,96.5,20
cow_003,2025-01-30 00:00:00,66,28.9,59.1,healthy,38.7,62,4,382,11.9,89.8,25
cow_003,2025-01-30 06:00:00,66,28.3,68.5,healthy,39.1,66,6,380,16.0,94.3,25
cow_003,2025-01-30 12:00:00,66,22.4,75.0,healthy,38.8,61,6,383,13.2,87.8,28
cow_003,2025-01-30 18:00:00,66,22.6,61.4,healthy,38.6,55,7,381,16.3,56.4,22
cow_004,2025-01-01 00:00:00,105,25.2,52.7,healthy,38.3,61,6,436,17.3,93.9,28
cow_004,2025-01-01 06:00:00,105,26.1,61.9,healthy,38.1,65,8,500,12.8,89.0,27
cow_004,2025-01-01 12:00:00,105,26.4,75.2,healthy,38.7,63,5,397,14.3,67.2,24
cow_004,2025-01-01 18:00:00,105,24.7,79.0,healthy,38.6,69,9,339,16.0,81.9,22
cow_004,2025-01-02 00:00:00,105,25.1,53.5,healthy,38.1,72,9,346,13.7,89.8,25
cow_004,2025-01-02 06:00:00,105,28.2,65.8,healthy,39.0,68,4,418,12.1,69.4,28
cow_004,2025-01-02 12:00:00,105,27.3,61.4,healthy,38.3,65,6,390,13.9,53.0,23
cow_004,2025-01-02 18:00:00,105,27.7,63.3,healthy,38.7,51,7,420,13.5,70.7,23
cow_004,2025-01-03 00:00:00,105,23.2,62.5,healthy,39.0,58,6,307,15.1,92.1,23
cow_004,2025-01-03 06:00:00,105,26.4,75.9,healthy,38.7,60,8,464,17.5,74.6,21
cow_004,2025-01-03 12:00:00,105,25.8,69.1,healthy,38.6,62,2,411,17.6,69.4,28
cow_004,2025-01-03 18:00:00,105,28.8,54.4,healthy,38.5,69,5,423,18.6,92.6,23
cow_004,2025-01-04 00:00:00,105,26.2,71.6,healthy,38.3,57,8,402,19.0,63.8,24
cow_004,2025-01-04 06:00:00,105,23.3,65.0,healthy,39.0,67,9,376,15.4,62.3,26
cow_004,2025-01-04 12:00:00,105,21.5,73.0,healthy,38.4,62,7,483,16.4,83.3,25
cow_004,2025-01-04 18:00:00,105,23.5,75.1,healthy,38.7,65,7,349,17.1,78.7,22
cow_004,2025-01-05 00:00:00,105,24.4,65.5,healthy,38.9,58,9,346,14.4,67.4,31
cow_004,2025-01-05 06:00:00,105,28.2,73.6,healthy,38.2,63,6,391,16.2,75.3,27
cow_004,2025-01-05 12:00:00,105,23.7,77.9,healthy,38.4,73,4,444,13.5,82.7,28
cow_004,2025-01-05 18:00:00,105,23.4,75.9,healthy,38.5,73,7,334,13.1,60.3,24
cow_004,2025-01-06 00:00:00,105,23.6,51.8,healthy,38.5,75,7,411,15.3,95.7,25
cow_004,2025-01-06 06:00:00,105,28.0,75.0,healthy,38.6,65,7,426,14.4,106.8,19
cow_004,2025-01-06 12:00:00,105,25.3,50.3,healthy,38.5,65,7,409,12.0,62.0,23
cow_004,2025-01-06 18:00:00,105,20.2,76.5,healthy,38.6,54,6,341,14.7,68.3,29
cow_004,2025-01-07 00:00:00,105,28.8,59.5,healthy,37.9,60,9,444,13.1,94.1,24
cow_004,2025-01-07 06:00:00,105,22.3,64.7,healthy,38.8,60,9,409,15.5,82.4,21
cow_004,2025-01-07 12:00:00,105,28.9,75.3,healthy,38.4,59,9,408,17.4,81.2,25
cow_004,2025-01-07 18:00:00,105,23.9,70.0,healthy,38.2,61,6,439,15.8,95.0,19
cow_004,2025-01-08 00:00:00,105,27.6,69.7,healthy,38.2,63,8,383,16.6,76.3,29
cow_004,2025-01-08 06:00:00,105,22.6,74.1,healthy,39.4,68,5,400,17.0,72.0,25
cow_004,2025-01-08 12:00:00,105,24.6,76.9,healthy,38.6,72,4,432,14.1,81.6,25
cow_004,2025-01-08 18:00:00,105,22.9,67.4,healthy,38.5,64,7,359,17.6,85.5,27
cow_004,2025-01-09 00:00:00,105,22.1,52.5,healthy,38.5,63,10,439,12.8,79.7,26
cow_004,2025-01-09 06:00:00,105,27.5,51.8,healthy,38.2,64,7,406,16.3,89.6,18
cow_004,2025-01-09 12:00:00,105,24.0,69.2,healthy,38.2,61,5,483,16.5,80.5,23
cow_004,2025-01-09 18:00:00,105,25.7,79.8,healthy,38.2,69,9,387,15.6,81.1,25
cow_004,2025-01-10 00:00:00,105,25.4,52.8,healthy,38.4,62,9,356,14.9,101.0,27
cow_004,2025-01-10 06:00:00,105,23.3,55.7,healthy,38.4,58,5,409,15.8,74.6,27
cow_004,2025-01-10 12:00:00,105,21.3,79.6,healthy,38.9,71,7,348,12.5,76.5,23
cow_004,2025-01-10 18:00:00,105,26.2,79.5,healthy,38.3,70,7,412,13.9,87.2,29
cow_004,2025-01-11 00:00:00,105,23.5,77.8,healthy,38.5,67,6,396,15.7,70.4,23
cow_004,2025-01-11 06:00:00,105,23.8,70.8,healthy,38.8,62,7,392,12.0,95.4,23
cow_004,2025-01-11 12:00:00,105,23.0,59.1,healthy,38.4,76,5,374,17.3,77.7,29
cow_004,2025-01-11 18:00:00,105,27.0,55.5,healthy,38.3,63,8,405,16.5,84.8,20
cow_004,2025-01-12 00:00:00,105,23.2,78.0,healthy,38.4,67,5,450,17.0,70.0,24
cow_004,2025-01-12 06:00:00,105,26.0,67.5,healthy,38.9,68,8,405,15.3,66.4,23
cow_004,2025-01-12 12:00:00,105,26.8,53.6,healthy,38.2,65,7,407,12.7,77.5,30
cow_004,2025-01-12 18:00:00,105,26.9,77.7,healthy,38.5,63,8,411,17.6,84.3,24
cow_004,2025-01-13 00:00:00,105,29.6,65.5,healthy,38.5,67,6,439,16.5,70.8,27
cow_004,2025-01-13 06:00:00,105,22.1,62.5,healthy,38.6,70,4,422,16.7,58.8,26
cow_004,2025-01-13 12:00:00,105,26.9,72.8,healthy,38.1,62,7,418,14.0,76.3,25
cow_004,2025-01-13 18:00:00,105,21.9,70.6,healthy,38.5,64,7,412,15.5,86.1,20
cow_004,2025-01-14 00:00:00,105,28.2,77.9,healthy,38.0,66,8,421,10.6,61.5,28
cow_004,2025-01-14 06:00:00,105,25.9,59.2,healthy,38.8,63,6,396,15.8,85.6,26
cow_004,2025-01-14 12:00:00,105,21.6,62.6,healthy,38.9,66,4,411,13.3,76.8,27
cow_004,2025-01-14 18:00:00,105,29.5,78.8,healthy,38.2,70,9,405,18.1,74.3,22
cow_004,2025-01-15 00:00:00,105,23.2,71.4,healthy,38.5,56,3,474,14.1,79.2,25
cow_004,2025-01-15 06:00:00,105,25.1,53.9,healthy,38.3,63,9,361,16.3,92.6,25
cow_004,2025-01-15 12:00:00,105,29.9,69.0,healthy,38.7,60,7,422,12.0,86.2,23
cow_004,2025-01-15 18:00:00,105,23.7,56.6,healthy,38.0,66,9,403,13.2,82.4,27
cow_004,2025-01-16 00:00:00,105,25.6,73.5,healthy,38.2,61,7,405,13.5,78.3,27
cow_004,2025-01-16 06:00:00,105,27.8,79.2,healthy,38.7,66,6,452,12.1,86.0,22
cow_004,2025-01-16 12:00:00,105,29.1,74.2,healthy,38.9,59,9,427,14.6,87.0,29
cow_004,2025-01-16 18:00:00,105,29.0,51.9,healthy,38.0,59,7,461,14.6,100.3,23
cow_004,2025-01-17 00:00:00,105,21.6,74.6,healthy,38.4,71,10,500,14.0,77.1,23
cow_004,2025-01-17 06:00:00,105,26.1,70.4,healthy,38.4,65,8,374,15.3,69.3,25
cow_004,2025-01-17 12:00:00,105,29.5,65.9,healthy,38.1,59,6,362,13.9,77.1,26
cow_004,2025-01-17 18:00:00,105,23.6,56.3,healthy,38.5,62,10,448,15.8,74.5,28
cow_004,2025-01-18 00:00:00,105,20.7,65.1,healthy,38.2,64,8,438,13.1,90.0,21
cow_004,2025-01-18 06:00:00,105,22.1,56.2,healthy,37.8,60,8,362,15.1,78.5,20
cow_004,2025-01-18 12:00:00,105,28.0,57.8,healthy,38.4,77,6,394,15.6,72.4,19
cow_004,2025-01-18 18:00:00,105,23.8,64.2,healthy,38.8,65,5,374,16.5,81.3,22
cow_004,2025-01-19 00:00:00,105,28.5,72.1,healthy,38.8,62,8,500,14.7,75.9,25
cow_004,2025-01-19 06:00:00,105,21.7,79.8,healthy,38.0,62,7,420,16.1,95.5,26
cow_004,2025-01-19 12:00:00,105,24.3,73.4,healthy,38.6,67,6,383,15.5,79.1,22
cow_004,2025-01-19 18:00:00,105,21.6,73.4,healthy,38.3,59,6,363,14.3,78.5,26
cow_004,2025-01-20 00:00:00,105,21.9,54.7,healthy,38.6,68,9,404,16.5,75.7,30
cow_004,2025-01-20 06:00:00,105,26.9,60.4,healthy,38.3,64,7,428,15.7,83.7,24
cow_004,2025-01-20 12:00:00,105,22.6,67.1,healthy,38.1,60,6,438,14.6,92.3,30
cow_004,2025-01-20 18:00:00,105,22.0,56.9,healthy,38.5,70,5,425,13.4,84.7,24
cow_004,2025-01-21 00:00:00,105,24.0,52.3,healthy,38.6,57,8,361,15.8,56.9,31
cow_004,2025-01-21 06:00:00,105,21.5,69.5,healthy,38.3,72,7,363,16.6,77.4,19
cow_004,2025-01-21 12:00:00,105,27.6,74.7,healthy,38.6,68,7,414,11.4,97.4,29
cow_004,2025-01-21 18:00:00,105,20.3,74.6,healthy,38.9,63,5,444,16.3,82.4,26
cow_004,2025-01-22 00:00:00,105,22.8,72.1,healthy,38.4,59,6,429,13.1,74.4,27
cow_004,2025-01-22 06:00:00,105,21.7,51.2,healthy,38.3,61,7,352,13.0,81.5,23
cow_004,2025-01-22 12:00:00,105,25.2,73.7,healthy,38.1,67,7,426,15.6,77.3,25
cow_004,2025-01-22 18:00:00,105,29.7,59.7,healthy,38.6,68,10,330,11.3,94.2,22
cow_004,2025-01-23 00:00:00,105,27.7,59.6,sick,39.5,80,2,250,5.0,54.2,40
cow_004,2025-01-23 06:00:00,105,22.0,76.0,sick,39.5,80,1,250,6.0,64.4,34
cow_004,2025-01-23 12:00:00,105,22.8,75.4,sick,39.5,80,2,266,7.5,53.1,40
cow_004,2025-01-23 18:00:00,105,23.0,77.6,sick,39.4,80,1,250,6.5,73.6,36
cow_004,2025-01-24 00:00:00,105,29.7,60.7,sick,39.5,80,5,250,9.5,79.3,40
cow_004,2025-01-24 06:00:00,105,24.8,55.1,sick,39.5,80,4,280,7.3,53.6,37
cow_004,2025-01-24 12:00:00,105,26.2,73.8,sick,39.5,80,4,298,6.6,75.5,40
cow_004,2025-01-24 18:00:00,105,22.7,61.6,sick,39.5,72,4,250,7.9,64.1,40
cow_004,2025-01-25 00:00:00,105,28.4,56.3,sick,39.3,76,5,250,8.7,50.0,40
cow_004,2025-01-25 06:00:00,105,29.5,57.8,sick,39.5,80,2,266,11.6,62.9,38
cow_004,2025-01-25 12:00:00,105,20.4,60.2,sick,39.5,80,2,250,6.7,50.6,36
cow_004,2025-01-25 18:00:00,105,20.3,53.3,sick,39.5,80,2,325,10.7,58.9,37
cow_004,2025-01-26 00:00:00,105,25.5,53.3,sick,39.5,80,5,321,6.5,75.9,36
cow_004,2025-01-26 06:00:00,105,26.8,53.5,sick,39.5,72,5,279,9.3,73.6,40
cow_004,2025-01-26 12:00:00,105,27.0,75.9,sick,39.5,80,1,250,6.0,77.0,40
cow_004,2025-01-26 18:00:00,105,24.6,79.9,sick,39.5,80,4,250,6.7,55.5,40
cow_004,2025-01-27 00:00:00,105,25.6,72.0,healthy,38.8,62,7,357,13.9,73.5,23
cow_004,2025-01-27 06:00:00,105,21.5,64.7,healthy,38.6,66,9,476,15.7,74.9,24
cow_004,2025-01-27 12:00:00,105,26.7,54.1,healthy,38.9,65,9,417,15.4,75.5,24
cow_004,2025-01-27 18:00:00,105,24.1,58.5,healthy,38.8,70,9,404,14.9,83.3,24
cow_004,2025-01-28 00:00:00,105,23.7,75.5,healthy,37.9,70,8,463,15.2,91.4,26
cow_004,2025-01-28 06:00:00,105,20.0,57.4,healthy,38.6,66,5,484,17.5,100.4,27
cow_004,2025-01-28 12:00:00,105,22.5,61.8,healthy,38.7,65,6,449,13.9,86.4,25
cow_004,2025-01-28 18:00:00,105,28.6,70.3,healthy,39.2,57,7,401,13.0,85.7,23
cow_004,2025-01-29 00:00:00,105,21.3,51.6,healthy,38.5,76,5,500,12.8,73.6,21
cow_004,2025-01-29 06:00:00,105,26.5,75.2,healthy,38.1,64,6,393,13.7,76.1,25
cow_004,2025-01-29 12:00:00,105,25.8,71.3,healthy,38.9,63,8,360,16.8,72.5,20
cow_004,2025-01-29 18:00:00,105,22.0,66.1,healthy,38.9,66,7,435,14.4,77.2,31
cow_004,2025-01-30 00:00:00,105,28.4,63.5,healthy,38.3,72,7,419,16.6,79.6,26
cow_004,2025-01-30 06:00:00,105,21.3,50.0,healthy,38.8,61,9,417,11.3,66.4,31
cow_004,2025-01-30 12:00:00,105,24.1,73.6,healthy,38.6,62,7,407,16.3,69.7,22
cow_004,2025-01-30 18:00:00,105,27.8,56.2,healthy,38.6,65,4,353,10.8,76.2,33
cow_005,2025-01-01 00:00:00,18,21.8,56.7,healthy,38.5,61,7,428,18.2,83.3,23
cow_005,2025-01-01 06:00:00,18,29.3,57.5,healthy,38.1,68,5,336,15.6,73.7,31
cow_005,2025-01-01 12:00:00,18,24.1,64.1,healthy,38.5,58,8,461,15.1,75.7,23
cow_005,2025-01-01 18:00:00,18,27.5,70.2,healthy,38.5,63,8,391,17.0,89.5,22
cow_005,2025-01-02 00:00:00,18,24.3,63.6,healthy,38.5,57,9,384,12.8,85.2,28
cow_005,2025-01-02 06:00:00,18,22.2,76.7,healthy,38.1,67,5,413,12.2,70.0,25
cow_005,2025-01-02 12:00:00,18,22.9,72.0,healthy,38.7,57,8,423,19.1,82.2,30
cow_005,2025-01-02 18:00:00,18,26.6,51.7,healthy,38.1,63,6,272,17.8,60.8,30
cow_005,2025-01-03 00:00:00,18,28.3,71.3,healthy,38.5,70,10,433,12.2,81.7,26
cow_005,2025-01-03 06:00:00,18,23.9,69.6,healthy,38.1,62,6,465,14.2,89.1,23
cow_005,2025-01-03 12:00:00,18,29.1,70.6,healthy,38.1,58,7,390,14.5,76.8,27
cow_005,2025-01-03 18:00:00,18,27.6,77.9,healthy,38.2,59,4,413,12.0,80.7,23
cow_005,2025-01-04 00:00:00,18,21.5,66.0,healthy,38.2,61,6,334,16.2,71.1,25
cow_005,2025-01-04 06:00:00,18,26.3,74.3,healthy,38.9,67,10,371,16.6,77.7,24
cow_005,2025-01-04 12:00:00,18,20.3,72.3,healthy,38.5,74,6,351,15.8,81.4,20
cow_005,2025-01-04 18:00:00,18,22.5,60.6,healthy,38.2,72,9,417,15.7,71.4,28
cow_005,2025-01-05 00:00:00,18,25.4,56.4,healthy,38.4,64,7,341,15.4,85.1,23
cow_005,2025-01-05 06:00:00,18,27.2,79.0,healthy,38.5,66,8,409,15.1,69.0,27
cow_005,2025-01-05 12:00:00,18,25.8,50.4,healthy,37.8,63,6,329,14.2,84.3,30
cow_005,2025-01-05 18:00:00,18,26.5,50.5,healthy,38.3,71,6,405,13.5,92.4,25
cow_005,2025-01-06 00:00:00,18,23.1,67.3,healthy,37.9,70,8,398,19.0,76.2,24
cow_005,2025-01-06 06:00:00,18,21.7,61.5,healthy,38.1,57,7,488,13.8,91.5,19
cow_005,2025-01-06 12:00:00,18,20.5,67.6,healthy,38.2,68,6,385,18.7,94.0,26
cow_005,2025-01-06 18:00:00,18,24.6,66.9,healthy,38.6,59,6,413,11.8,72.5,25
cow_005,2025-01-07 00:00:00,18,30.0,68.4,healthy,39.1,65,7,351,16.3,97.3,27
cow_005,2025-01-07 06:00:00,18,22.5,62.6,healthy,38.3,64,9,344,16.9,75.3,33
cow_005,2025-01-07 12:00:00,18,20.3,60.9,healthy,38.2,74,6,411,12.5,75.2,22
cow_005,2025-01-07 18:00:00,18,29.2,58.6,healthy,38.3,68,6,353,16.5,88.2,29
cow_005,2025-01-08 00:00:00,18,23.4,71.5,healthy,38.6,66,5,402,16.2,100.7,24
cow_005,2025-01-08 06:00:00,18,29.4,62.9,healthy,38.6,69,6,417,13.5,80.3,23
cow_005,2025-01-08 12:00:00,18,26.8,77.2,healthy,38.8,66,6,400,14.3,102.4,28
cow_005,2025-01-08 18:00:00,18,20.1,59.1,healthy,38.1,61,6,386,10.1,87.9,22
cow_005,2025-01-09 00:00:00,18,22.7,75.6,healthy,38.4,66,6,420,14.0,67.8,20
cow_005,2025-01-09 06:00:00,18,23.8,58.9,healthy,38.7,65,6,361,11.1,79.8,23
cow_005,2025-01-09 12:00:00,18,20.8,63.0,healthy,38.5,62,8,342,19.1,64.6,22
cow_005,2025-01-09 18:00:00,18,28.7,71.3,healthy,38.6,58,8,470,14.8,78.0,27
cow_005,2025-01-10 00:00:00,18,23.8,63.7,healthy,38.4,56,7,351,16.7,91.1,31
cow_005,2025-01-10 06:00:00,18,29.8,79.6,healthy,38.7,74,9,469,13.6,86.7,22
cow_005,2025-01-10 12:00:00,18,27.6,58.0,healthy,38.2,71,6,455,14.8,81.4,21
cow_005,2025-01-10 18:00:00,18,22.5,58.2,healthy,38.7,63,8,420,12.2,78.1,25
cow_005,2025-01-11 00:00:00,18,23.7,54.0,healthy,38.8,65,9,389,15.9,79.1,21
cow_005,2025-01-11 06:00:00,18,20.3,60.4,healthy,38.5,65,7,368,14.8,89.7,29
cow_005,2025-01-11 12:00:00,18,24.0,79.9,healthy,38.5,65,6,354,13.9,70.7,25
cow_005,2025-01-11 18:00:00,18,27.8,61.5,healthy,38.6,62,7,405,13.8,76.0,23
cow_005,2025-01-12 00:00:00,18,28.5,77.1,healthy,38.7,68,4,328,15.9,67.4,22
cow_005,2025-01-12 06:00:00,18,23.5,65.7,healthy,38.9,63,5,496,15.2,85.3,24
cow_005,2025-01-12 12:00:00,18,25.5,56.4,healthy,38.6,65,10,450,12.6,70.5,27
cow_005,2025-01-12 18:00:00,18,29.8,63.1,healthy,38.4,69,9,444,13.5,99.0,22
cow_005,2025-01-13 00:00:00,18,28.1,61.1,healthy,38.5,56,6,368,15.7,77.1,23
cow_005,2025-01-13 06:00:00,18,25.2,69.3,healthy,38.0,66,7,426,12.8,97.6,25
cow_005,2025-01-13 12:00:00,18,26.9,71.9,healthy,38.7,65,5,426,17.0,83.6,24
cow_005,2025-01-13 18:00:00,18,22.8,61.7,healthy,38.1,60,8,422,11.4,67.0,26
